date,imo,description,type
2023-06-16,9321691,Vessel SAIBABA exited LACONIA,possible_sts_end
2023-06-16,9321691,Vessel SAIBABA exited LACONIA,possible_sts_start
2023-07-04,9321691,Vessel SAIBABA exited LACONIA,possible_sts_end
2023-06-25,9321691,Vessel SAIBABA exited LACONIA,possible_sts_start
2023-07-03,9321691,Vessel SAIBABA exited LACONIA,possible_sts_end
2023-06-22,9321691,Vessel SAIBABA exited LACONIA,possible_sts_start
2023-07-01,9321691,Vessel SAIBABA exited LACONIA,possible_sts_end
2024-06-11,9274800,Vessel YANGTZE exited JOHOR,possible_sts_start
2024-08-23,9274800,Vessel YANGTZE exited JOHOR,possible_sts_end
2024-02-07,9274800,Vessel YANGTZE exited MALTA,possible_sts_start
2024-04-02,9274800,Vessel YANGTZE exited MALTA,possible_sts_end
2024-03-09,9274800,Vessel YANGTZE exited LACONIA,possible_sts_start
2024-03-24,9274800,Vessel YANGTZE exited LACONIA,possible_sts_end
2024-02-04,9274800,Vessel YANGTZE exited LACONIA,possible_sts_start
2024-03-22,9274800,Vessel YANGTZE exited LACONIA,possible_sts_end
2024-02-03,9274800,Vessel YANGTZE exited LACONIA,possible_sts_start
2024-03-16,9274800,Vessel YANGTZE exited LACONIA,possible_sts_end
2022-01-15,9248849,Vessel BULLDAMAI1 exited JOHOR,possible_sts_start
2022-08-12,9248849,Vessel BULLDAMAI1 exited JOHOR,possible_sts_end
2023-04-04,9419137,Vessel SIVAS exited MALTA,possible_sts_start
2023-08-31,9419137,Vessel SIVAS exited MALTA,possible_sts_end
2023-11-16,9283241,Vessel DIGNITY exited JOHOR,possible_sts_start
2024-06-16,9283241,Vessel DIGNITY exited JOHOR,possible_sts_end
2023-12-12,9283241,Vessel DIGNITY exited JOHOR,possible_sts_start
2024-05-31,9283241,Vessel DIGNITY exited JOHOR,possible_sts_end
2023-12-16,9283241,Vessel DIGNITY exited JOHOR,possible_sts_start
2024-06-01,9283241,Vessel DIGNITY exited JOHOR,possible_sts_end
2023-11-11,9240407,Vessel ALBUM exited JOHOR,possible_sts_start
2024-04-16,9240407,Vessel ALBUM exited JOHOR,possible_sts_end
2022-01-24,9288851,Vessel CARLTON exited JOHOR,possible_sts_start
2022-06-03,9288851,Vessel CARLTON exited JOHOR,possible_sts_end
2023-02-18,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_start
2023-03-22,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_end
2023-03-18,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_start
2023-03-28,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_end
2023-03-22,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_start
2023-03-26,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_end
2023-03-08,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_start
2023-07-17,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_end
2023-03-31,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_start
2023-07-06,9334296,Vessel NORTHSEAI exited LACONIA,possible_sts_end
2023-11-15,9306794,Vessel NSCOMMANDER exited JOHOR,possible_sts_start
2023-12-08,9306794,Vessel NSCOMMANDER exited JOHOR,possible_sts_end
2023-04-07,9296810,Vessel SERENDI exited JOHOR,possible_sts_start
2023-08-22,9296810,Vessel SERENDI exited JOHOR,possible_sts_end
2023-08-02,9296810,Vessel SERENDI exited JOHOR,possible_sts_start
2023-08-10,9296810,Vessel SERENDI exited JOHOR,possible_sts_end
2023-07-28,9296810,Vessel SERENDI exited JOHOR,possible_sts_start
2023-08-07,9296810,Vessel SERENDI exited JOHOR,possible_sts_end
2023-03-08,9322827,Vessel PERIA exited JOHOR,possible_sts_start
2024-03-23,9322827,Vessel PERIA exited JOHOR,possible_sts_end
2022-12-27,9322827,Vessel PERIA exited JOHOR,possible_sts_start
2023-04-12,9322827,Vessel PERIA exited JOHOR,possible_sts_end
2023-11-01,9322827,Vessel PERIA exited MALTA,possible_sts_start
2023-11-11,9322827,Vessel PERIA exited MALTA,possible_sts_end
2022-10-30,9384306,Vessel SCFUSSURI exited JOHOR,possible_sts_start
2023-09-21,9384306,Vessel SCFUSSURI exited JOHOR,possible_sts_end
2023-04-12,9384306,Vessel SCFUSSURI exited JOHOR,possible_sts_start
2023-07-05,9384306,Vessel SCFUSSURI exited JOHOR,possible_sts_end
2023-11-25,9384306,Vessel SCFUSSURI exited MALTA,possible_sts_start
2023-12-07,9384306,Vessel SCFUSSURI exited MALTA,possible_sts_end
2023-01-10,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-03-13,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-01-25,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-04-16,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-12-20,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-09-19,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-11-10,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2023-12-30,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-09-30,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-08-20,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2023-11-22,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-07-15,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-06-04,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-09-24,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-06-02,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2023-03-10,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-06-30,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-04-15,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-05-23,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2023-08-26,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-08-24,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-05-26,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-08-28,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2022-11-15,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-11-15,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2022-12-12,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2022-11-14,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_start
2024-03-28,9242118,Vessel SHANAYEQUEEN exited JOHOR,possible_sts_end
2023-12-19,9842188,Vessel VLADIMIRVINOGRADOV exited MALTA,possible_sts_start
2024-08-16,9842188,Vessel VLADIMIRVINOGRADOV exited MALTA,possible_sts_end
2023-03-23,9293959,Vessel FOTUO exited MALTA,possible_sts_start
2023-12-11,9293959,Vessel FOTUO exited MALTA,possible_sts_end
2023-03-24,9293959,Vessel FOTUO exited MALTA,possible_sts_start
2023-06-06,9293959,Vessel FOTUO exited MALTA,possible_sts_end
2024-03-21,9265873,Vessel KAMELOT exited DAKAR,possible_sts_start
2024-03-30,9265873,Vessel KAMELOT exited DAKAR,possible_sts_end
2023-11-13,9265873,Vessel KAMELOT exited LACONIA,possible_sts_start
2024-04-11,9265873,Vessel KAMELOT exited LACONIA,possible_sts_end
2023-12-05,9265873,Vessel KAMELOT exited LACONIA,possible_sts_start
2024-02-10,9265873,Vessel KAMELOT exited LACONIA,possible_sts_end
2023-11-18,9265873,Vessel KAMELOT exited LACONIA,possible_sts_start
2024-03-09,9265873,Vessel KAMELOT exited LACONIA,possible_sts_end
2023-11-26,9265873,Vessel KAMELOT exited LACONIA,possible_sts_start
2023-11-29,9265873,Vessel KAMELOT exited LACONIA,possible_sts_end
2024-02-10,9265873,Vessel KAMELOT exited LACONIA,possible_sts_start
2024-03-08,9265873,Vessel KAMELOT exited LACONIA,possible_sts_end
2023-11-17,9265873,Vessel KAMELOT exited LACONIA,possible_sts_start
2024-02-08,9265873,Vessel KAMELOT exited LACONIA,possible_sts_end
2022-01-20,9206671,Vessel ELBRUS exited JOHOR,possible_sts_start
2022-01-20,9276030,Vessel ELBRUS exited JOHOR,possible_sts_start
2022-11-16,9206671,Vessel ELBRUS exited LACONIA,possible_sts_end
2022-11-16,9276030,Vessel ELBRUS exited LACONIA,possible_sts_end
2022-11-14,9206671,Vessel ELBRUS exited LACONIA,possible_sts_start
2022-11-14,9276030,Vessel ELBRUS exited LACONIA,possible_sts_start
2022-12-03,9206671,Vessel ELBRUS exited LACONIA,possible_sts_end
2022-12-03,9276030,Vessel ELBRUS exited LACONIA,possible_sts_end
2024-05-19,9655470,Vessel SATURNI exited LACONIA,possible_sts_start
2024-06-10,9655470,Vessel SATURNI exited LACONIA,possible_sts_end
2024-06-10,9655470,Vessel SATURNI exited LACONIA,possible_sts_start
2024-07-03,9655470,Vessel SATURNI exited LACONIA,possible_sts_end
2024-05-22,9655470,Vessel SATURNI exited LACONIA,possible_sts_start
2024-06-11,9655470,Vessel SATURNI exited LACONIA,possible_sts_end
2024-04-27,9655470,Vessel SATURNI exited LACONIA,possible_sts_start
2024-07-04,9655470,Vessel SATURNI exited LACONIA,possible_sts_end
2024-03-30,9655470,Vessel SATURNI exited LACONIA,possible_sts_start
2024-04-13,9655470,Vessel SATURNI exited LACONIA,possible_sts_end
2024-03-04,9655470,Vessel SATURNI exited LACONIA,possible_sts_start
2024-04-20,9655470,Vessel SATURNI exited LACONIA,possible_sts_end
2023-08-11,9655470,Vessel SATURNI exited LACONIA,possible_sts_start
2024-04-16,9655470,Vessel SATURNI exited LACONIA,possible_sts_end
2022-01-08,9322956,Vessel NSPRIDE exited LACONIA,possible_sts_start
2024-01-30,9288722,Vessel AZURECELESTE exited MALTA,possible_sts_end
2022-05-11,9322956,Vessel NSPRIDE exited LACONIA,possible_sts_start
2023-07-12,9322956,Vessel NSPRIDE exited LACONIA,possible_sts_end
2023-07-12,9322956,Vessel NSPRIDE exited LACONIA,possible_sts_start
2023-12-21,9322956,Vessel NSPRIDE exited LACONIA,possible_sts_end
2023-02-11,9610808,Vessel ANATOLYKOLODKIN exited MALTA,possible_sts_start
2023-11-13,9610808,Vessel ANATOLYKOLODKIN exited MALTA,possible_sts_end
2023-01-11,9610808,Vessel ANATOLYKOLODKIN exited MALTA,possible_sts_start
2023-10-06,9610808,Vessel ANATOLYKOLODKIN exited MALTA,possible_sts_end
2022-12-08,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_start
2023-04-12,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_end
2023-04-17,9299733,Vessel ANTAEUS exited JOHOR,possible_sts_start
2023-05-01,9299733,Vessel ANTAEUS exited JOHOR,possible_sts_end
2023-08-12,9299733,Vessel ANTAEUS exited MALTA,possible_sts_start
2023-12-26,9299733,Vessel ANTAEUS exited MALTA,possible_sts_end
2023-12-27,9299733,Vessel ANTAEUS exited MALTA,possible_sts_start
2024-02-11,9299733,Vessel ANTAEUS exited MALTA,possible_sts_end
2022-11-19,9206671,Vessel ELBRUS exited JOHOR,possible_sts_start
2022-11-19,9276030,Vessel ELBRUS exited JOHOR,possible_sts_start
2022-12-18,9206671,Vessel ELBRUS exited JOHOR,possible_sts_end
2022-12-18,9276030,Vessel ELBRUS exited JOHOR,possible_sts_end
2022-05-12,9206671,Vessel ELBRUS exited MALTA,possible_sts_start
2022-05-12,9276030,Vessel ELBRUS exited MALTA,possible_sts_start
2023-01-13,9206671,Vessel ELBRUS exited MALTA,possible_sts_end
2023-01-13,9276030,Vessel ELBRUS exited MALTA,possible_sts_end
2022-05-11,9206671,Vessel ELBRUS exited MALTA,possible_sts_start
2022-05-11,9276030,Vessel ELBRUS exited MALTA,possible_sts_start
2022-06-30,9206671,Vessel ELBRUS exited MALTA,possible_sts_end
2022-06-30,9276030,Vessel ELBRUS exited MALTA,possible_sts_end
2022-05-20,9206671,Vessel ELBRUS exited MALTA,possible_sts_start
2022-05-20,9276030,Vessel ELBRUS exited MALTA,possible_sts_start
2022-05-24,9206671,Vessel ELBRUS exited MALTA,possible_sts_end
2022-05-24,9276030,Vessel ELBRUS exited MALTA,possible_sts_end
2023-01-13,9206671,Vessel ELBRUS exited MALTA,possible_sts_start
2023-01-13,9276030,Vessel ELBRUS exited MALTA,possible_sts_start
2023-05-07,9206671,Vessel ELBRUS exited MALTA,possible_sts_end
2023-05-07,9276030,Vessel ELBRUS exited MALTA,possible_sts_end
2023-02-20,9206671,Vessel ELBRUS exited LACONIA,possible_sts_start
2023-02-20,9276030,Vessel ELBRUS exited LACONIA,possible_sts_start
2023-04-20,9206671,Vessel ELBRUS exited LACONIA,possible_sts_end
2023-04-20,9276030,Vessel ELBRUS exited LACONIA,possible_sts_end
2023-02-21,9206671,Vessel ELBRUS exited LACONIA,possible_sts_start
2023-02-21,9276030,Vessel ELBRUS exited LACONIA,possible_sts_start
2023-04-13,9206671,Vessel ELBRUS exited LACONIA,possible_sts_end
2023-04-13,9276030,Vessel ELBRUS exited LACONIA,possible_sts_end
2022-02-09,9410894,Vessel CELSIUSESBJERG exited JOHOR,possible_sts_start
2022-02-10,9410894,Vessel CELSIUSESBJERG exited JOHOR,possible_sts_end
2022-07-30,9390587,Vessel KEROSVOYAGER exited MALTA,possible_sts_start
2023-02-17,9390587,Vessel KEROSVOYAGER exited MALTA,possible_sts_end
2023-08-21,9323986,Vessel ALICIA exited MALTA,possible_sts_start
2023-09-15,9323986,Vessel ALICIA exited MALTA,possible_sts_end
2023-08-22,9323986,Vessel ALICIA exited MALTA,possible_sts_start
2023-09-09,9323986,Vessel ALICIA exited MALTA,possible_sts_end
2023-08-24,9323986,Vessel ALICIA exited MALTA,possible_sts_start
2023-09-04,9323986,Vessel ALICIA exited MALTA,possible_sts_end
2022-01-04,9333424,Vessel SCFPECHORA exited JOHOR,possible_sts_start
2022-05-31,9333424,Vessel SCFPECHORA exited JOHOR,possible_sts_end
2022-02-01,9333424,Vessel SCFPECHORA exited JOHOR,possible_sts_start
2022-02-20,9333424,Vessel SCFPECHORA exited JOHOR,possible_sts_end
2022-05-12,9333424,Vessel SCFPECHORA exited JOHOR,possible_sts_start
2022-05-22,9333424,Vessel SCFPECHORA exited JOHOR,possible_sts_end
2022-07-22,9333424,Vessel SCFPECHORA exited LACONIA,possible_sts_start
2022-07-31,9333424,Vessel SCFPECHORA exited LACONIA,possible_sts_end
2023-04-08,9333424,Vessel SCFPECHORA exited LOME,possible_sts_start
2023-04-17,9333424,Vessel SCFPECHORA exited LOME,possible_sts_end
2022-12-09,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2022-12-17,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-11-10,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-03-14,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-11-04,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2022-11-10,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-11-29,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-03-10,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-11-25,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-03-09,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-12-31,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-01-09,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-11-30,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2022-12-20,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-02-19,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-02-23,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-02-23,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-03-01,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-02-16,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-03-08,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-02-18,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-03-02,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-02-15,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-02-28,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-02-12,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-02-13,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-02-10,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-02-11,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-01-30,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-03-06,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-11-19,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-01-29,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-01-21,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-02-10,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-11-18,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-02-08,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2023-01-27,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2023-02-05,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-12-08,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2022-12-16,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-12-04,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_start
2022-12-11,9333424,Vessel SCFPECHORA exited DAKAR,possible_sts_end
2022-10-13,9282041,Vessel MONVOS exited JOHOR,possible_sts_start
2024-04-16,9282041,Vessel MONVOS exited JOHOR,possible_sts_end
2024-03-13,9282041,Vessel MONVOS exited JOHOR,possible_sts_start
2024-03-16,9282041,Vessel MONVOS exited JOHOR,possible_sts_end
2024-03-23,9282041,Vessel MONVOS exited JOHOR,possible_sts_start
2024-05-01,9282041,Vessel MONVOS exited JOHOR,possible_sts_end
2022-07-14,9282041,Vessel MONVOS exited JOHOR,possible_sts_start
2024-04-04,9282041,Vessel MONVOS exited JOHOR,possible_sts_end
2022-02-11,9402469,Vessel ANAVATOSII exited JOHOR,possible_sts_start
2023-09-08,9402469,Vessel ANAVATOSII exited JOHOR,possible_sts_end
2023-08-16,9208124,Vessel SKYRIDER exited LOME,possible_sts_start
2023-09-01,9208124,Vessel SKYRIDER exited LOME,possible_sts_end
2023-08-17,9208124,Vessel SKYRIDER exited LOME,possible_sts_start
2023-08-31,9208124,Vessel SKYRIDER exited LOME,possible_sts_end
2023-08-07,9390587,Vessel ONEIROI exited JOHOR,possible_sts_start
2023-10-29,9390587,Vessel ONEIROI exited JOHOR,possible_sts_end
2023-08-11,9390587,Vessel ONEIROI exited JOHOR,possible_sts_start
2023-10-23,9390587,Vessel ONEIROI exited JOHOR,possible_sts_end
2023-07-23,9390587,Vessel ONEIROI exited JOHOR,possible_sts_start
2023-08-06,9390587,Vessel ONEIROI exited JOHOR,possible_sts_end
2023-07-24,9390587,Vessel ONEIROI exited JOHOR,possible_sts_start
2023-10-16,9390587,Vessel ONEIROI exited JOHOR,possible_sts_end
2023-07-22,9390587,Vessel ONEIROI exited JOHOR,possible_sts_start
2023-08-05,9390587,Vessel ONEIROI exited JOHOR,possible_sts_end
2023-07-27,9390587,Vessel ONEIROI exited JOHOR,possible_sts_start
2023-08-02,9390587,Vessel ONEIROI exited JOHOR,possible_sts_end
2023-03-16,9390587,Vessel ONEIROI exited LACONIA,possible_sts_start
2024-01-10,9390587,Vessel ONEIROI exited MALTA,possible_sts_end
2023-04-27,9390587,Vessel ONEIROI exited MALTA,possible_sts_start
2023-12-13,9390587,Vessel ONEIROI exited MALTA,possible_sts_end
2023-05-24,9390587,Vessel ONEIROI exited MALTA,possible_sts_start
2024-05-16,9390587,Vessel ONEIROI exited MALTA,possible_sts_end
2024-01-16,9288708,Vessel STRATOSAURORA exited LACONIA,possible_sts_start
2024-04-13,9288708,Vessel STRATOSAURORA exited LACONIA,possible_sts_end
2024-02-25,9288708,Vessel STRATOSAURORA exited LACONIA,possible_sts_start
2024-04-02,9288708,Vessel STRATOSAURORA exited LACONIA,possible_sts_end
2023-04-04,9288708,Vessel STRATOSAURORA exited MALTA,possible_sts_start
2024-02-29,9288708,Vessel STRATOSAURORA exited LACONIA,possible_sts_end
2024-05-19,9288708,Vessel STRATOSAURORA exited MALTA,possible_sts_start
2024-06-22,9288708,Vessel STRATOSAURORA exited MALTA,possible_sts_end
2023-02-25,9288708,Vessel STRATOSAURORA exited LACONIA,possible_sts_start
2024-01-16,9288708,Vessel STRATOSAURORA exited LACONIA,possible_sts_end
2023-12-12,9344100,Vessel OCEANIII exited LOME,possible_sts_start
2024-08-06,9344100,Vessel OCEANIII exited LOME,possible_sts_end
2022-05-18,9344100,Vessel OCEANIII exited LOME,possible_sts_start
2023-12-18,9344100,Vessel OCEANIII exited LOME,possible_sts_end
2022-02-23,9344100,Vessel OCEANIII exited LOME,possible_sts_start
2023-12-16,9344100,Vessel OCEANIII exited LOME,possible_sts_end
2022-02-25,9344100,Vessel OCEANIII exited LOME,possible_sts_start
2022-04-02,9344100,Vessel OCEANIII exited LOME,possible_sts_end
2022-02-24,9344100,Vessel OCEANIII exited LOME,possible_sts_start
2022-04-01,9344100,Vessel OCEANIII exited LOME,possible_sts_end
2023-01-16,9344100,Vessel OCEANIII exited DAKAR,possible_sts_start
2024-08-25,9344100,Vessel OCEANIII exited DAKAR,possible_sts_end
2024-03-16,9344100,Vessel OCEANIII exited DAKAR,possible_sts_start
2024-03-18,9344100,Vessel OCEANIII exited DAKAR,possible_sts_end
2023-07-22,9344100,Vessel OCEANIII exited DAKAR,possible_sts_start
2024-03-11,9344100,Vessel OCEANIII exited DAKAR,possible_sts_end
2023-07-25,9344100,Vessel OCEANIII exited DAKAR,possible_sts_start
2024-09-02,9344100,Vessel OCEANIII exited DAKAR,possible_sts_end
2023-01-26,9344100,Vessel OCEANIII exited DAKAR,possible_sts_start
2024-08-31,9344100,Vessel OCEANIII exited DAKAR,possible_sts_end
2023-01-28,9344100,Vessel OCEANIII exited DAKAR,possible_sts_start
2024-09-01,9344100,Vessel OCEANIII exited DAKAR,possible_sts_end
2023-01-02,9344100,Vessel OCEANIII exited LACONIA,possible_sts_start
2023-07-10,9344100,Vessel OCEANIII exited LACONIA,possible_sts_end
2023-01-03,9344100,Vessel OCEANIII exited LACONIA,possible_sts_start
2023-07-07,9344100,Vessel OCEANIII exited LACONIA,possible_sts_end
2023-09-09,9382073,Vessel ANTARESI exited LOME,possible_sts_start
2023-09-16,9382073,Vessel ANTARESI exited LOME,possible_sts_end
2022-06-24,9348479,Vessel AEGEANMYTH exited JOHOR,possible_sts_start
2022-12-25,9348479,Vessel AEGEANMYTH exited LACONIA,possible_sts_end
2022-12-08,9345623,Vessel MOREA exited JOHOR,possible_sts_start
2022-12-29,9345623,Vessel MOREA exited JOHOR,possible_sts_end
2022-09-01,9345623,Vessel MOREA exited JOHOR,possible_sts_start
2023-02-06,9345623,Vessel MOREA exited JOHOR,possible_sts_end
2022-06-19,9345623,Vessel MOREA exited JOHOR,possible_sts_start
2022-11-01,9345623,Vessel MOREA exited JOHOR,possible_sts_end
2022-11-01,9345623,Vessel MOREA exited JOHOR,possible_sts_start
2023-03-23,9345623,Vessel MOREA exited LACONIA,possible_sts_end
2023-03-21,9345623,Vessel MOREA exited LACONIA,possible_sts_start
2023-03-28,9345623,Vessel MOREA exited LACONIA,possible_sts_end
2023-02-06,9381732,Vessel HSBURAQ exited LACONIA,possible_sts_start
2024-03-03,9314894,Vessel MYTHOS exited MALTA,possible_sts_end
2024-02-18,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-05-04,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-02-10,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-04-30,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-02-11,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-05-09,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-02-24,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-05-07,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-02-14,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-05-06,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-02-21,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-05-03,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-01-19,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-05-02,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-01-25,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-02-08,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-02-02,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-02-13,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-01-31,9314894,Vessel MYTHOS exited LACONIA,possible_sts_start
2024-02-06,9314894,Vessel MYTHOS exited LACONIA,possible_sts_end
2024-01-15,9249312,Vessel MISCA exited LACONIA,possible_sts_start
2024-01-24,9249312,Vessel MISCA exited MALTA,possible_sts_end
2024-01-04,9249312,Vessel MISCA exited LACONIA,possible_sts_start
2024-02-23,9249312,Vessel MISCA exited MALTA,possible_sts_end
2024-01-02,9249312,Vessel MISCA exited LACONIA,possible_sts_start
2024-01-15,9249312,Vessel MISCA exited LACONIA,possible_sts_end
2023-07-13,9323314,Vessel ANE exited JOHOR,possible_sts_start
2023-08-07,9323314,Vessel ANE exited JOHOR,possible_sts_end
2023-07-20,9323314,Vessel ANE exited JOHOR,possible_sts_start
2023-08-21,9323314,Vessel ANE exited JOHOR,possible_sts_end
2023-06-17,9323314,Vessel ANE exited JOHOR,possible_sts_start
2023-10-11,9323314,Vessel ANE exited JOHOR,possible_sts_end
2023-06-16,9323314,Vessel ANE exited JOHOR,possible_sts_start
2023-10-12,9323314,Vessel ANE exited JOHOR,possible_sts_end
2023-04-29,9323314,Vessel ANE exited MALTA,possible_sts_start
2023-05-24,9323314,Vessel ANE exited MALTA,possible_sts_end
2023-04-27,9323314,Vessel ANE exited MALTA,possible_sts_start
2023-05-17,9323314,Vessel ANE exited MALTA,possible_sts_end
2022-08-05,9323314,Vessel ANE exited MALTA,possible_sts_start
2023-05-06,9323314,Vessel ANE exited MALTA,possible_sts_end
2023-05-08,9323314,Vessel ANE exited MALTA,possible_sts_start
2023-05-15,9323314,Vessel ANE exited MALTA,possible_sts_end
2022-10-29,9323314,Vessel ANE exited LACONIA,possible_sts_start
2022-11-30,9323314,Vessel ANE exited LACONIA,possible_sts_end
2022-08-25,9323314,Vessel ANE exited LACONIA,possible_sts_start
2022-11-17,9323314,Vessel ANE exited LACONIA,possible_sts_end
2022-10-06,9323314,Vessel ANE exited LACONIA,possible_sts_start
2022-11-07,9323314,Vessel ANE exited LACONIA,possible_sts_end
2022-09-28,9323314,Vessel ANE exited LACONIA,possible_sts_start
2022-12-05,9323314,Vessel ANE exited LACONIA,possible_sts_end
2022-11-17,9323314,Vessel ANE exited LACONIA,possible_sts_start
